URL
https://www.washingtonpost.com/amphtml/local/wheres-mommy-a-family-fled-death-threats-only-to-face-separation-at-the-border/2018/03/18/94e227ea-2675-11e8-874b-d517e912f125_story.html
https://www.washingtonpost.com/amphtml/news/fact-checker/wp/2018/06/19/the-facts-about-trumps-policy-of-separating-families-at-the-border/
https://www.washingtonpost.com/amphtml/news/in-sight/wp/2018/04/20/road-tripping-on-the-border-between-north-korea-and-china/
https://www.washingtonpost.com/amphtml/news/local/wp/2018/06/19/angered-by-family-separations-at-the-border-advocacy-groups-plan-white-house-protest-june-30/
https://www.washingtonpost.com/amphtml/news/monkey-cage/wp/2018/09/12/russia-has-a-lot-of-conflicts-along-its-borders-thats-by-design/
https://www.washingtonpost.com/amphtml/news/post-nation/wp/2018/05/20/a-border-patrol-agent-detained-two-u-s-citizens-at-a-gas-station-after-hearing-them-speak-spanish/
https://www.washingtonpost.com/amphtml/news/the-fix/wp/2016/01/04/donald-trumps-new-ad-warns-of-immigrants-crossing-the-border-in-africa/
https://www.washingtonpost.com/amphtml/opinions/god-on-the-border/2018/06/29/b291228e-7b00-11e8-aeee-4d04c8ac6158_story.html
https://www.washingtonpost.com/amphtml/opinions/laura-bush-separating-children-from-their-parents-at-the-border-breaks-my-heart/2018/06/17/f2df517a-7287-11e8-9780-b1dd6a09b549_story.html
https://www.washingtonpost.com/amphtml/outlook/five-myths/five-myths-about-the-us-mexico-border/2018/05/03/5e8addd0-4e53-11e8-af46-b1d6dc0d9bfe_story.html
https://www.washingtonpost.com/amphtml/powerpost/trump-is-defiant-as-border-crisis-escalates-prepares-to-lobby-house-gop-on-immigration-bills/2018/06/19/e20a108e-73c1-11e8-805c-4b67019fcfe4_story.html
https://www.washingtonpost.com/amphtml/world/national-security/arrests-of-migrant-families-rose-38-percent-in-august-in-what-trump-officials-call-a-crisis-at-the-border/2018/09/12/4315d254-b5fe-11e8-94eb-3bd52dfe917b_story.html
https://www.washingtonpost.com/amphtml/world/national-security/border-agents-in-south-texas-saw-more-migrant-families-make-illegal-crossings-in-august/2018/09/10/9a4b97e6-b510-11e8-a7b5-adaaa5b2a57f_story.html
https://www.washingtonpost.com/amphtml/world/national-security/trumps-zero-tolerance-at-the-border-is-causing-child-shelters-to-fill-up-fast/2018/05/29/7aab0ae4-636b-11e8-a69c-b944de66d9e7_story.html
https://www.washingtonpost.com/amphtml/world/the_americas/us-is-denying-passports-to-americans-along-the-border-throwing-their-citizenship-into-question/2018/08/29/1d630e84-a0da-11e8-a3dd-2a1991f075d5_story.html
https://www.washingtonpost.com/apps/g/page/politics/memo-explains-how-donald-trump-plans-to-pay-for-border-wall/2007/?fbclid=IwAR0NZkDnuuwFvAlpDzXiSUPwGmYm7CDpuzDnA3qr-PLwPIwdVYu0fOl0-fk
https://www.washingtonpost.com/apps/g/page/politics/memo-explains-how-donald-trump-plans-to-pay-for-border-wall/2007/?tid=a_inl_manual%22%20%5Co%20%22www.washingtonpost.com
http://www.washingtonpost.com/archive/politics/1978/07/08/israeli-syria-deploy-forces-at-border/1b0c0cdb-80a9-4862-bf2d-5be90a4d9163/
https://www.washingtonpost.com/archive/politics/1978/07/08/israeli-syria-deploy-forces-at-border/1b0c0cdb-80a9-4862-bf2d-5be90a4d9163/
https://www.washingtonpost.com/archive/politics/1980/01/30/afghan-refugees-stay-close-to-border/537ceab3-ea2c-437c-a11a-b8eec551e89a/
https://www.washingtonpost.com/archive/politics/1985/04/08/civilians-quit-border-zone/1c79825f-04d5-484f-96ad-ac926e4c875d/
https://www.washingtonpost.com/blogs/comic-riffs/post/bordertown-lalo-alcaraz-on-joining-seth-macfarlanes-new-fox-immigration-comedy/2013/11/14/1b6b2c40-4cef-11e3-9890-a1e0997fb0c0_blog.html
https://www.washingtonpost.com/blogs/compost/wp/2018/06/20/instagram-shows-all-the-fun-ivanka-trump-has-had-since-the-border-policy-was-announced/?tid=pm_opinions_pop
http://www.washingtonpost.com/blogs/going-out-guide/wp/2013/08/14/border-springs-farm-shuts-down-its-stand-in-union-market/?hpid=z13
https://www.washingtonpost.com/blogs/going-out-guide/wp/2013/08/14/border-springs-farm-shuts-down-its-stand-in-union-market/?hpid=z13
https://www.washingtonpost.com/amphtml/local/immigration/top-homeland-security-officials-urge-criminal-prosecution-of-parents-who-cross-border-with-children/2018/04/26/a0bdcee0-4964-11e8-8b5a-3b1697adcc2a_story.html
https://www.washingtonpost.com/amphtml/news/made-by-history/wp/2018/06/22/the-trump-administration-is-right-about-the-problem-at-the-border-but-its-solutions-would-just-make-things-worse/
